X,Y,Z,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
650059.08,4764903.1,974.42,4,0.07,0.05,4.74,3.35,0,0,0,0,0,100,0,0,0,0,10000
651783.19,4766163.07,213.73,4,0.99,0.05,40,50,0,80,0,0,0,20,0,0,0,0,25000
651532.97,4766264.46,561.02,4,1.54,0.06,17,50,10,70,0,0,0,20,0,0,0,0,30000
651560.38,4765860.05,423.43,4,1.37,0.08,19,170,10,70,0,0,0,20,0,0,0,0,50000
651470.91,4765893.48,549.39,4,1.19,0.05,58,50,100,0,0,0,0,0,0,0,0,0,10000
651361.77,4765845.15,659.37,4,1.42,0.03,22,130,50,40,0,0,0,10,0,0,0,0,25000
650586.39,4764913.67,985.43,4,0.14,0.02,15.1,8.45,0,20,0,0,0,80,0,0,0,0,20000
651539.12,4765642.4,297.76,4,1.51,0.09,99,140,30,70,0,0,0,0,0,0,0,0,20000
651220.02,4766029.75,735.15,4,0.41,0.12,23,140,0,50,0,0,0,50,0,0,0,0,30000
651559.77,4766452.03,533.04,4,0.13,0.04,5,50,0,0,0,0,0,0,0,0,0,0,0
651292.2,4765635.81,489.9,4,0.47,0.02,105,50,20,10,0,0,0,70,0,0,0,0,20000
651393.48,4765522.32,497.45,4,0.95,0.07,36,50,0,70,0,0,0,30,0,0,0,0,30000
651003.74,4764799.08,1062.29,4,0.24,0.01,248,706.6,15,5,0,0,0,80,0,0,0,0,80000
651004.44,4764791.74,924.49,4,0.26,0.07,64.36,665.2,5,15,0,0,0,80,0,0,0,0,150000
651548,4765875.13,370.95,4,0.53,0.04,29,160,70,0,0,0,0,30,0,0,0,0,10000
651229.2,4765593.04,610.74,4,0.39,0.06,45,50,0,50,0,0,0,50,0,0,0,0,20000
651147.59,4766105.24,1018.36,4,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
651379.52,4765729.18,501.82,4,0.79,0.01,115,140,10,50,0,0,0,40,0,0,0,0,10000
651430.09,4765733.19,507.46,4,1,0.03,44,50,70,30,0,0,0,0,0,0,0,0,10000
651431.12,4766033.46,632.84,4,0.25,0,5,50,0,80,0,0,0,20,0,0,0,0,30000
651177.07,4766078.67,909.37,4,0.02,0.02,5,130,0,0,0,0,0,0,0,0,0,0,0
651480.04,4765430.67,479.19,4,1.44,0.1,20,50,40,60,0,0,0,0,0,0,0,0,20000
650241.75,4764788.52,988.9,4,0.03,0.05,4.11,123.1,0,0,0,0,0,100,0,0,0,0,10000
651565.43,4765615.59,418.03,4,0.77,0.05,145,160,40,60,0,0,0,0,0,0,0,0,10000
651432.32,4765751.31,483.66,4,0.01,0,5,50,60,10,0,0,0,30,0,0,0,0,10000
651373.55,4765712.87,570.26,4,1.99,0.05,195,50,50,30,0,0,0,20,0,0,0,0,30000
650278.52,4765100.75,845.01,4,0.2,0.02,22.3,18.2,0,35,0,0,0,65,0,0,0,0,15000
651393.64,4765889.42,509.47,4,2.19,0.07,170,50,0,70,0,0,0,30,0,0,0,0,30000
651150.04,4765743.63,748.72,4,1.78,0.05,83,25,0,90,0,0,0,10,0,0,0,0,30000
650759.67,4764837.45,989.99,4,0.27,0.1,13.72,21.23,0,15,0,0,0,85,0,0,0,0,60000
651482.02,4766005.56,565.44,4,1,0.04,77,50,0,60,0,0,0,40,0,0,0,0,40000
650297.1,4765099.97,945.2,4,0.3,0.04,17.55,16.8,0,30,0,0,0,70,0,0,0,0,15000
651473.49,4765635.85,456.9,4,0.88,0.03,82,50,10,60,0,0,0,30,0,0,0,0,20000
651511.29,4765609.56,580.6,4,0.87,0.04,22,50,0,50,0,0,0,50,0,0,0,0,20000
651624.11,4766021.67,496.32,4,0.86,0.07,43,50,0,100,0,0,0,0,0,0,0,0,20000
651548.16,4765756,289.91,4,0.76,0.05,52,50,80,20,0,0,0,0,0,0,0,0,10000
651633.75,4766017.7,539.07,4,1.06,0.03,36,50,70,30,0,0,0,0,0,0,0,0,10000
651533.63,4766263.57,562.69,4,1.25,0.04,25,50,30,40,0,0,0,30,0,0,0,0,40000
651447.26,4765450.55,542.48,4,1.09,0.02,84,50,0,80,0,0,0,20,0,0,0,0,30000
651543.3,4766101.13,613.78,4,1.91,0.11,97,50,0,60,0,0,0,40,0,0,0,0,50000
651723.78,4766246.22,516.43,4,1.71,0.08,5,50,10,70,0,0,0,20,0,0,0,0,30000
651379.09,4765330.38,600.75,4,0.78,0.03,68,50,20,60,0,0,0,20,0,0,0,0,30000
651511.15,4765871.02,521.85,4,1.13,0.08,155,50,20,80,0,0,0,0,0,0,0,0,40000
651375.08,4765711.62,564.59,4,1.22,0.12,33,50,70,20,0,0,0,10,0,0,0,0,10000
651549.2,4765496.99,588.32,4,0.61,0.02,29,50,10,90,0,0,0,0,0,0,0,0,30000
651365.31,4765335.14,529.75,4,0.5,0.02,17,50,50,40,0,0,0,10,0,0,0,0,25000
651689.08,4766021.17,334.21,4,0.41,0.04,5,50,0,80,0,0,0,20,0,0,0,0,10000
651390.1,4765877.11,522.12,4,0.36,0.01,100,50,40,50,0,0,0,10,0,0,0,0,9500
651350.54,4766615.55,430.94,4,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,30000
650239.99,4764787.9,1112.88,4,0.14,0.05,5.7,16.16,0,0,0,0,0,100,0,0,0,0,10000
651479.16,4765431.22,480.9,4,2,0.13,35,50,50,50,0,0,0,0,0,0,0,0,30000
651458.86,4765645.47,412.21,4,0.55,0,54,50,30,50,0,0,0,20,0,0,0,0,20000
651152.18,4765759.5,730.84,4,0.91,0.02,140,79,0,75,0,0,0,25,0,0,0,0,30000
651466.79,4765752.99,473.78,4,0.71,0.03,31,50,40,0,0,0,0,60,0,0,0,0,25000
651477.06,4765633.46,468.1,4,0.8,0.06,48,50,50,40,0,0,0,10,0,0,0,0,20000
651482.37,4766007.07,564.18,4,0.88,0.03,120,50,0,70,0,0,0,30,0,0,0,0,30000
651424.33,4765926.57,869.03,4,0.04,0,5,50,0,0,0,0,0,0,0,0,0,0,0
651449.85,4766008.3,574.77,4,1.13,0.07,89,50,0,50,0,0,0,50,0,0,0,0,40000
651602.86,4765579.91,582.06,4,0.66,0.02,36,50,10,90,0,0,0,0,0,0,0,0,25000
651518.56,4765604.65,605.08,4,0.92,0.02,42,50,35,65,0,0,0,0,0,0,0,0,10000
651187.27,4765308.56,545.26,4,0.49,0.04,38,50,10,70,0,0,0,20,0,0,0,0,30000
651070.43,4764899.53,1021.81,4,0.01,0.01,1.19,49.6,0,0,0,0,0,100,0,0,0,0,10000
651421.14,4765724.33,445.27,4,0.78,0,380,50,10,60,0,0,0,30,0,0,0,0,10000
651593.01,4766104.8,583.96,4,0.84,0.04,51,120,10,90,0,0,0,0,0,0,0,0,20000
650917.81,4764808.24,941.79,4,0.46,0.01,6.75,727.95,5,10,0,0,0,85,0,0,0,0,150000
651730.97,4766074.08,510.6,4,2.97,0.28,23,50,90,10,0,0,0,0,0,0,0,0,30000
651456.01,4765768.9,515.58,4,0.88,0.02,54,50,100,0,0,0,0,0,0,0,0,0,10000
650240.71,4764787.78,1052.88,4,0.06,0.16,6.03,145.25,0,0,0,0,0,100,0,0,0,0,20000
651507.24,4765875.44,504.84,4,1.17,0.08,21,50,100,0,0,0,0,0,0,0,0,0,20000
651445.65,4765565.98,501.61,4,1.47,0.05,69,50,30,70,0,0,0,0,0,0,0,0,30000
651730.72,4766239.06,536.04,4,0.95,0.02,17,50,0,72.73,0,0,0,27.27,0,0,0,0,30000
650924.81,4765358.22,1119.99,4,0.01,0.01,2.5,-99,0,0,0,0,0,100,0,0,0,0,10000
651071.18,4764899.16,1099.81,4,0.08,0.02,24.26,15.05,0,0,0,0,0,100,0,0,0,0,100000
651273.24,4765512.88,458.32,4,1.48,0.02,525,50,0,70,0,0,0,30,0,0,0,0,30000
651377.12,4765709.95,557.04,4,1.82,0.04,99,50,50,40,0,0,0,10,0,0,0,0,30000
651603.53,4766166.09,555,4,1.63,0.09,25,50,30,50,0,0,0,20,0,0,0,0,40000
651477.91,4765916.93,525.79,4,0.77,0.03,31,50,20,10,0,0,0,70,0,0,0,0,20000
651554.5,4765747.45,340.81,4,0.63,0.02,46,100,0,80,0,0,0,20,0,0,0,0,30000
651389.47,4765720.45,537.44,4,1.45,0.04,71,50,100,0,0,0,0,0,0,0,0,0,5000
651141.43,4766110.74,1040.9,4,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,10000
651540.38,4765641.13,303.48,4,0.76,0.06,31,110,70,30,0,0,0,0,0,0,0,0,10000
651382.73,4765851.22,548.94,4,0.78,0.02,45,50,20,40,0,0,0,40,0,0,0,0,20000
651610.89,4766160.8,526.4,4,1.73,0.04,81,50,30,40,0,0,0,30,0,0,0,0,30000
651749.6,4766069.65,206.73,4,-99,-99,-99,-99,0,90,0,0,0,10,0,0,0,0,10000
651249.69,4765344.56,544.27,4,0.47,0.06,57,50,0,60,0,0,0,40,0,0,0,0,10000
651070.26,4764899.53,1009.81,4,0,0,0.4,8.75,0,0,0,0,0,100,0,0,0,0,10000
651597.79,4765979.95,408.96,4,0.72,0.07,165,50,0,50,0,0,0,50,0,0,0,0,20000
651293.3,4765478.18,435.51,4,0.4,0.03,77,50,0,100,0,0,0,0,0,0,0,0,10000
651613.79,4766158.64,514.95,4,1.42,0.05,150,50,100,0,0,0,0,0,0,0,0,0,10000
651581.95,4765835.64,517.97,4,0.75,0.03,22,190,60,40,0,0,0,0,0,0,0,0,10000
651574.31,4765721.41,491.29,4,0.45,0.02,22,150,30,40,0,0,0,30,0,0,0,0,20000
651433.75,4765706.96,490.42,4,0.63,0.03,32,50,100,0,0,0,0,0,0,0,0,0,10000
651231.44,4766406.2,789,4,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,15000
651580.29,4765713.91,536.28,4,0.66,0.02,40,50,20,70,0,0,0,10,0,0,0,0,10000
651257.58,4766586.58,-47.38,5,-99,-99,-99,-99,5,60,0,0,0,35,0,0,0,0,20000
650842.3,4766169,127.25,5,0.54,0.2,14.65,1.8,30,38,0,0,0,30,0,2,0,0,25000
651327.83,4766725.32,-176.92,5,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,10000
651029.08,4766188.41,-286.07,5,0.3,0.05,42.8,4.2,0,30,0,0,0,65,0,5,0,0,20000
651384.97,4766687.1,-1.83,5,-99,-99,-99,-99,20,70,0,0,0,10,0,0,0,0,20000
651066.53,4766192.58,-372.19,5,0.11,0.03,14.65,3.5,0,10,0,0,0,90,0,0,0,0,20000
651008.19,4766186.23,-238.5,5,0.09,0.02,5.81,2.9,0,20,0,0,0,80,0,0,0,0,10000
650818.02,4766166.69,179.87,5,0.48,0.27,10.8,3.2,10,38,0,0,0,50,0,2,0,0,30000
651327.7,4766730.42,-202.41,5,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,10000
650749.33,4766161.69,335.29,5,1.08,0.32,18.2,1190,0,30,0,0,0,70,0,0,0,0,100000
650885.14,4766173.71,34.8,5,1.68,1.38,64.6,4.1,45,30,0,0,0,22,0,3,0,0,35000
651061.82,4766192.12,-361.16,5,0.69,0.1,5.9,4.7,0,30,0,0,0,68,0,2,0,0,30000
651230.63,4766406.92,81.01,5,0.8,0.12,18.15,8.9,0,65,0,5,0,30,0,0,0,0,35000
651053.88,4766191.25,-342.82,5,0.21,0.04,8.34,3.2,0,20,0,0,0,80,0,0,0,0,10000
650880.13,4766173.14,45.69,5,0.21,0.07,7.52,10.9,0,10,0,0,0,90,0,0,0,0,40000
651328.75,4766706.88,-86.79,5,-99,-99,-99,-99,5,65,0,0,0,30,0,0,0,0,20000
651259.85,4766583.84,-23.64,5,-99,-99,-99,-99,5,60,0,0,0,35,0,0,0,0,20000
650784.51,4766164.09,254.67,5,0.59,0.24,13.55,8.5,5,25,0,0,0,70,0,0,0,0,20000
650989.66,4766184.34,-196.44,5,0.37,0.2,54,9.5,0,35,0,0,0,64,0,1,0,0,10000
650891.89,4766391.44,-56.99,5,-99,-99,-99,-99,30,60,0,0,0,10,0,0,0,0,30000
651282.71,4766560.33,195.92,5,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,15000
651328.81,4766706.07,-82.87,5,-99,-99,-99,-99,5,65,0,0,0,30,0,0,0,0,20000
650899.74,4766391.79,-58.47,5,-99,-99,-99,-99,30,60,0,0,0,10,0,0,0,0,30000
650840.62,4766168.82,130.87,5,0.43,0.21,7.56,2.6,30,37,0,0,0,30,0,3,0,0,25000
650828.87,4766167.67,156.27,5,0.38,0.19,12.9,3.2,5,25,0,0,0,70,0,0,0,0,30000
650870.1,4766171.98,67.47,5,0.44,0.28,58.7,2.7,3,20,0,0,0,77,0,0,0,0,20000
651286.35,4766520.64,-104.47,5,-99,-99,-99,-99,5,35,0,0,0,60,0,0,0,0,15000
650331.18,4765048.55,977.93,5,0.43,0.62,12.6,9.36,0,25.45,0,0,0,74.55,0,0,0,0,69000
650850.74,4766169.89,109.14,5,0.29,0.15,15.8,5.7,0,20,0,0,0,80,0,0,0,0,40000
650834.71,4766168.2,143.55,5,0.47,0.27,9.04,11.3,5,40,0,0,0,50,0,5,0,0,30000
651280.5,4766562.32,176.14,5,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,15000
650846.52,4766169.45,118.2,5,0.52,0.21,7.66,1.9,3,20,0,0,0,75,0,2,0,0,40000
650992.08,4766184.62,-201.93,5,0.36,0.05,145.5,2.3,0,40,0,0,0,60,0,0,0,0,20000
650734.23,4766160.77,370.15,5,0.75,0.2,34,9.3,0,40,0,0,0,60,0,0,0,0,30000
651381.42,4766680.06,39.42,5,-99,-99,-99,-99,0,90,0,0,0,10,0,0,0,0,15000
650854.11,4766170.25,101.89,5,0.52,0.22,25.9,8.9,0,25,0,0,0,73,0,2,0,0,50000
651073.58,4766193.27,-388.73,5,0.21,0.07,48.6,7.4,0,20,0,0,0,78,0,2,0,0,20000
651038.68,4766189.51,-308.04,5,0.22,0.05,19.1,1.9,0,15,0,0,0,83,0,2,0,0,20000
651255.87,4766588.63,-65.18,5,-99,-99,-99,-99,5,60,0,0,0,35,0,0,0,0,20000
651327.8,4766726.5,-182.8,5,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,10000
651057.88,4766191.71,-351.98,5,0.13,0.03,4.39,2.6,0,20,0,0,0,78,0,2,0,0,10000
651281.6,4766561.33,186.03,5,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,15000
650789.34,4766164.37,243.69,5,0.31,0.2,68.8,2.8,0,18,0,0,0,80,0,2,0,0,20000
651327.76,4766728.07,-190.65,5,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,10000
650731.86,4766160.63,375.66,5,0.22,0.09,28.7,9.4,0,10,0,0,0,90,0,0,0,0,30000
650755.7,4766162.1,320.62,5,0.42,0.19,49.2,18,0,30,0,0,0,70,0,0,0,0,30000
650868.31,4766390.35,-52.62,5,-99,-99,-99,-99,30,60,0,0,0,10,0,0,0,0,30000
651027.48,4766188.23,-282.41,5,0.15,0.03,27.8,2,0,35,0,0,0,65,0,0,0,0,10000
650859.17,4766170.78,91.03,5,0.64,0.35,40.4,2.6,20,30,0,0,0,47,0,3,0,0,30000
650255.88,4765248.09,964.8,6,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,3000
650341.72,4765065.71,1010.16,6,0.43,0.27,14.4,16.7,0,38,0,0,0,62,0,0,0,0,40000
650813.72,4765303.07,833.01,6,-99,-99,-99,-99,0,0,0,0,0,99,0,1,0,0,10000
650507.17,4765099.18,1055.9,6,0.01,0,2.06,28.6,0,0,0,0,0,100,0,0,0,0,5000
650918.02,4764808.36,947.79,6,0.33,0.01,15.82,455.05,5,10,0,0,0,85,0,0,0,0,150000
650115.36,4765121.81,961.64,6,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,6000
650126.56,4765133.93,1062.4,6,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,6000
650534.43,4764915.74,1011.74,6,0.1,0.07,8.24,30.4,0,10,0,0,0,90,0,0,0,0,60000
650712.72,4765076.59,1101.37,6,0.01,0,1.07,24.73,0,0,0,0,0,100,0,0,0,0,15000
650919.21,4764809.02,981.76,6,0.14,0.02,9.93,42.33,10,10,0,0,0,80,0,0,0,0,100000
650219.31,4765050.25,1122.37,6,0.02,0,12.5,30.1,0,10,0,0,0,90,0,0,0,0,20000
650917.07,4764807.7,921.81,6,0.55,0.02,7.95,484,5,10,0,0,0,85,0,0,0,0,150000
651071.28,4764898.49,1159.8,6,0.15,0.01,7.75,21.51,0,0,0,0,0,100,0,0,0,0,100000
651071.27,4764898.62,1139.8,6,0.05,0,22.42,21.29,0,0,0,0,0,100,0,0,0,0,100000
650755.53,4765120.4,949.3,6,0.42,0.08,40.3,268.5,0,10,0,0,0,90,0,0,0,0,100000
650916.92,4764807.59,917.82,6,0.31,0.02,15.58,363.95,5,10,0,0,0,85,0,0,0,0,150000
650916.99,4764807.64,919.82,6,0.38,0.03,12.06,397.6,5,10,0,0,0,85,0,0,0,0,150000
651327.01,4766500.85,618.11,6,-99,-99,-99,-99,0,12.05,0,0,0,87.95,0,0,0,0,12000
650920.31,4764809.39,1009.74,6,0.34,0.01,11.87,1293.5,10,10,0,0,0,80,0,0,0,0,100000
650919.29,4764809.04,983.76,6,0.04,0.01,8.18,80.88,10,10,0,0,0,80,0,0,0,0,100000
650350.25,4765080.21,1037.38,6,0.03,0.01,9.44,10.45,0,10,0,0,0,90,0,0,0,0,45000
650131.27,4765139.67,1107.79,6,-99,-99,-99,-99,0,0,0,0,50,50,0,0,0,0,2000
650779.93,4765253.52,1051.13,6,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,30000
650127.18,4765134.68,1068.32,6,0.01,0,0.42,8.39,0,10,0,0,0,90,0,0,0,0,6000
650262.79,4765248.32,1006.22,6,0.01,0.01,0.72,13.45,0,0,0,0,0,100,0,0,0,0,3000
651230.63,4766406.82,177.01,6,0.55,0.06,30.4,5.7,0,40,0,0,0,60,0,0,0,0,30000
650922,4764809.73,1055.7,6,0.09,0.01,10.98,228.18,10,10,0,0,0,80,0,0,0,0,100000
650123.54,4765130.57,1034.76,6,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,6000
650320,4765050.36,1125.6,6,0.06,0,4.2,18.8,0,1,0,0,0,99,0,0,0,0,10000
650709.85,4765073.68,1110.5,6,0.05,0.01,14.09,15.81,0,0,0,0,0,100,0,0,0,0,15000
650351.28,4765082.02,1040.79,6,0.04,0.01,10.5,8.17,0,10,0,0,0,90,0,0,0,0,45000
651284.18,4764794.42,978.8,6,0.01,0.01,1.76,82.92,0,0,0,0,0,100,0,0,0,0,10000
650340.1,4765062.99,1005.06,6,0.01,0.01,2.47,25.1,0,0,0,0,0,100,0,0,0,0,10000
650919.53,4764809.12,989.75,6,0.02,0.01,12.88,79.89,10,10,0,0,0,80,0,0,0,0,100000
650919.37,4764809.07,985.76,6,0.06,0.02,9.96,158.32,10,10,0,0,0,80,0,0,0,0,100000
650266.73,4765248.49,1029.9,6,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,1000
650481.14,4764964,1001.48,6,0.05,0.01,5.14,167,0,40,0,0,0,60,0,0,0,0,10000
651071.21,4764898.99,1111.81,6,0.01,0,13.26,12.51,0,0,0,0,0,100,0,0,0,0,100000
651284.18,4764794.42,986.8,6,0.01,0,3.83,53.27,0,0,0,0,0,100,0,0,0,0,10000
650748.28,4765112.55,979.46,6,0.07,0.01,1.3,131.88,0,0,0,0,0,100,0,0,0,0,3000
650133.12,4765141.92,1125.56,6,0.01,0,2.5,32.5,0,0,0,0,0,100,0,0,0,0,3000
650548.25,4764825.75,1111.46,6,0,0.02,4.38,14.11,0,0,0,0,0,100,0,0,0,0,30000
650345.5,4765072.05,1022.06,6,1.38,0.82,37.9,59.1,0,15,0,0,0,85,0,0,0,0,60000
650118.47,4765125.13,989.37,6,0.01,0,0.37,13.25,0,10,0,0,0,90,0,0,0,0,6000
650922.95,4764809.66,1093.69,6,0.15,0.01,34.34,398.6,10,10,0,0,0,80,0,0,0,0,100000
650528.57,4764916.31,994.73,6,0.34,0.17,27,49.1,0,10,0,0,0,90,0,0,0,0,50000
650336.81,4765057.57,994.88,6,1.46,0.77,149.5,21.9,0,60,0,0,0,40,0,0,0,0,50000
650443.52,4764914.15,1046.57,6,0.09,0.03,6.3,69.8,0,10,0,0,0,90,0,0,0,0,35000
650711.57,4765075.43,1105.02,6,0.02,0.01,1.51,34.78,0,0,0,0,0,100,0,0,0,0,15000
650584.68,4765285.43,1075.87,6,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,20000
650297.01,4765049.71,1063.74,6,0.05,0.01,6.21,27.6,0,1,0,0,0,99,0,0,0,0,10000
650920.55,4764809.47,1015.73,6,0.42,0.05,29.17,1254.4,10,10,0,0,0,80,0,0,0,0,100000
650273.94,4765248.81,1073.3,6,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,1000
650252.91,4765248.02,947.04,6,0.17,0.01,7.65,31.6,0,0,0,0,0,100,0,0,0,0,5000
651287.76,4765313.69,891.02,1,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
651321.76,4765610.12,975.89,1,1.72,0,41,50,0,45,0,0,0,55,0,0,0,0,40000
650410.73,4765098.52,970.27,1,0.43,0.02,226,120.5,0,20,0,0,0,80,0,0,0,0,35000
651408.63,4765838.8,712.19,1,6.07,7.2,48,-99,70,0,0,0,0,30,0,0,0,0,100000
650581.65,4765032.25,976.52,1,0.09,0.02,14.75,19.3,10,15,10,0,0,65,0,0,0,0,60000
651330.77,4765517.53,952.94,1,0.92,0.02,49,1640,0,10,0,0,0,90,0,0,0,0,20000
651543.81,4765507.56,491.05,1,0.72,0,35,50,0,80,0,0,0,20,0,0,0,0,30000
651255.83,4765829.2,680.4,1,0.5,0.11,82,140,0,30,0,0,0,70,0,0,0,0,40000
651317.6,4766505.51,436.42,1,-99,-99,-99,-99,0,30,0,0,0,70,0,0,0,0,60000
651153.57,4765628.24,641.39,1,0.08,0.02,25,100,0,40,0,0,0,60,0,0,0,0,10000
650430.43,4765389.45,915.8,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
650751.16,4765276.75,895.51,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,35000
651279.67,4765447.88,852.94,1,0.32,0.01,29,560,0,0,0,0,10,90,0,0,0,0,30000
650891.92,4765952.45,732.65,1,0.32,0.02,26,50,0,40,0,0,0,60,0,0,0,0,30000
651129,4765530.44,829.84,1,0.64,0.04,37,-99,10,0,15,0,0,75,0,0,0,0,40000
651337.51,4766650.48,217.87,1,-99,-99,-99,-99,0,25,0,0,0,75,0,0,0,0,20000
651148.01,4765515.35,611.02,1,0.04,0.03,43,50,0,10,0,0,0,90,0,0,0,0,40000
650552.84,4765470.03,579.13,1,0.09,0.02,20.1,10.5,0,10,0,0,0,90,0,0,0,0,40000
650848.4,4765269.11,922.71,1,-99,-99,-99,-99,0,10.45,0,0,0,89.55,0,0,0,0,25200
651391.77,4765954.72,757.02,1,1.06,0.05,15,50,30,30,10,0,0,30,0,0,0,0,40000
651756.96,4766610.82,429.23,1,1.21,0.05,96,200,10,0,10,0,0,80,0,0,0,0,60000
651824.34,4766620.13,182.07,1,1.39,0.02,20,2820,0,0,40,0,0,60,0,0,0,0,60000
651401.99,4765849.17,413.44,1,0.23,0.05,110,120,0,20,0,0,0,80,0,0,0,0,60000
650597.06,4765033.87,1004.52,1,0.83,0.08,8.78,28.6,5,20,0,0,0,75,0,0,0,0,70000
651311.84,4765318.75,851.21,1,0.06,0.01,48,50,0,0,0,0,0,100,0,0,0,0,10000
650920.27,4765555.77,982.55,1,0.13,0.05,25,-99,0,30,0,0,0,70,0,0,0,0,40000
651345.77,4766616.1,426.9,1,-99,-99,-99,-99,20,30,0,0,0,50,0,0,0,0,30000
650920.15,4765449.28,964.79,1,0.39,0.03,19,-99,0,50,0,0,0,50,0,0,0,0,20000
651136.08,4765440.59,566.89,1,0.09,0.05,14,50,0,20,0,0,0,80,0,0,0,0,50000
651225.65,4765714.65,575.35,1,0.88,0.09,30,360,0,50,0,0,0,50,0,0,0,0,40000
651417.92,4765535.32,800.51,1,1.21,0.03,100,-99,30,10,0,0,5,55,0,0,0,0,40000
651501.36,4765885.57,798.9,1,0.98,0.01,115,760,0,0,30,0,0,70,0,0,0,0,40000
651243.93,4765235.96,711.39,1,1.41,0.04,22,580,40,0,0,0,10,50,0,0,0,0,40000
651800.88,4766167.57,610.39,1,0.83,0.06,34,600,20,0,0,0,0,80,0,0,0,0,30000
651490,4765759.5,772,1,0.18,0.05,37,270,10,0,0,0,0,90,0,0,0,0,50000
651069.61,4764721.08,1088.13,1,0.01,0.01,23.2,31,0,0,0,0,0,100,0,0,0,0,2000
651430.94,4766075.28,397.28,1,0.46,0,97,50,0,30,0,0,0,70,0,0,0,0,50000
651470.81,4766723.55,238.18,1,0.49,0.08,125,50,0,60,0,0,0,40,0,0,0,0,30000
650427.53,4765392.53,906.74,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
650493.37,4765466.12,856.79,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,35000
651313.24,4765508.34,939.73,1,1.11,0.01,195,430,40,0,0,0,0,60,0,0,0,0,40000
650759.5,4764830.82,1043.59,1,0.04,0.01,9.04,109.39,0,0,0,0,0,100,0,0,0,0,40000
651159.29,4765433.84,686.32,1,0.02,0.05,125,140,0,0,0,0,10,90,0,0,0,0,40000
651307.81,4765487.31,759.28,1,1.71,0.05,120,2940,10,20,0,0,0,70,0,0,0,0,40000
650425.21,4765395,899.49,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651320.3,4765845.52,569.69,1,0.65,0.11,170,1529,10,10,0,0,0,80,0,0,0,0,40000
650759.56,4764833.58,1021.76,1,0.06,0.01,22.42,230.71,0,0,0,0,0,100,0,0,0,0,40000
651376.52,4766774.14,160.95,1,0.55,0.06,60,50,0,100,0,0,0,0,0,0,0,0,21700
651379.91,4765457.44,370.43,1,1.34,0.03,345,170,0,50,0,0,0,50,0,0,0,0,30000
651341.65,4765270.86,782.71,1,1.39,0.01,69,2550,0,0,0,50,10,40,0,0,0,0,30000
651835.66,4766609.63,250.35,1,0.32,0.02,20,50,5,35,0,0,0,60,0,0,0,0,30000
651339.57,4765731.96,747.39,1,2.92,0.34,17,50,20,70,0,0,0,10,0,0,0,0,50000
